Unit,TCode,Rent,Base,Criteria,Grace_Period,Legal_Rent,Deposit,From,To,Move_In,Move_Out,Months_Occupied,Last_Renewal,Tenant_Status,Roommates-Y,ACH-Y
JAS-TEMP,t0012410,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012464,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012467,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012470,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012452,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012454,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012457,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012475,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012460,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012462,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012480,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/01/18, 02/29/20, 03/01/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012873,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/15/18, 03/31/20, 03/15/18,,-1439,,Applicant,N,N
JAS-TEMP,t0012987,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/26/18, 03/31/20, 03/26/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012988,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012989,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012990,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012991,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012992,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012993,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012994,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012896,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012946,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012978,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012979,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012984,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012999,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0013011,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012878,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012881,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012882,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012883,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012884,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012887,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012903,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012904,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012905,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012906,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012907,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012908,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012909,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012911,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012912,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012913,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012914,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012918,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012929,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/22, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012930,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/22, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012938,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012940,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012955,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012956,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012957,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012958,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012960,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012961,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012962,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012963,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012964,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012965,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012966,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012967,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012477,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012850,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012844,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012846,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012856,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012857,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012858,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012861,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012866,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012869,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012826,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012828,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012829,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012830,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012831,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012832,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012833,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012834,0.00,5.00,% Monthly Rent,5.00,,0.00 , 03/31/18, 03/31/20, 03/31/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012870,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012859,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012848,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012849,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012853,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012838,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012841,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012971,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012973,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012941,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012943,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012934,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/19, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012936,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/19, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012926,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012889,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0013000,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012954,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012900,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0012995,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/01/18, 03/31/20, 04/01/18,,-1440,,Applicant,N,N
JAS-TEMP,t0013012,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/02/18, 04/30/20, 04/02/18,,-1440,,Applicant,N,N
JAS-TEMP,t0013014,0.00,5.00,% Monthly Rent,5.00,,0.00 , 04/30/18, 04/30/20, 04/30/18,,-1441,,Applicant,N,N
JAS-TEMP,t0013005,0.00,5.00,% Monthly Rent,5.00,,0.00 , 05/01/18, 04/30/20, 05/01/18,,-1441,,Applicant,N,N
JAS-TEMP,t0012317,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/19, 01/31/21, 01/31/19,,-1450,,Applicant,N,N
JAS-TEMP,t0012187,0.00,5.00,% Monthly Rent,5.00,,0.00 , 12/31/19, 12/31/21, 12/31/19,,-1461,,Applicant,N,N
JAS-UNIT,t0005268,0.00,5.00,% Monthly Rent,5.00,,0.00 , 09/30/14, 09/30/16, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005769,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/06/15, 01/31/17, 01/06/15,,-1400,,Applicant,N,N
JAS-UNIT,t0005789,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/12/15, 01/31/17, 01/12/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005804,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/17/15, 01/31/16, 01/17/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005738,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/28/15, 01/31/17, 01/28/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005708,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/30/15, 01/31/17, 01/30/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005710,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005717,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005735,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005757,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005759,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005760,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005761,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005762,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005763,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005767,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005811,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005812,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005816,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005817,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005822,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005827,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005791,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005793,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005795,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005797,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005799,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005770,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005774,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005779,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005786,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005830,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005833,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005840,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005842,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005846,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005847,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005857,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005861,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005862,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005870,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005871,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005872,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005877,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005883,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005888,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005890,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005895,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005897,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005899,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005903,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005904,0.00,5.00,% Monthly Rent,5.00,,0.00 , 01/31/15, 01/31/17, 01/31/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005925,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/01/15, 01/31/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005828,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/01/15, 01/31/16, 02/01/15,,-1401,,Applicant,N,N
JAS-UNIT,t0005974,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/27/15, 02/28/17, 02/27/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005982,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005944,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005952,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005955,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005960,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005963,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005964,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005986,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005999,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005929,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005931,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005933,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005937,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005940,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005942,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005913,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005918,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005919,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005920,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005924,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0005971,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
JAS-UNIT,t0006019,0.00,5.00,% Monthly Rent,5.00,,0.00 , 02/28/15, 02/28/17, 02/28/15,,-1402,,Applicant,N,N
