Unit,Rent,Legal_Rent,Deposit,Lease _From,Lease_To,Move_In,Is_Past
33-3D,"1,999.00","2,396.69","2,396.69 ", 11/27/19, 11/30/21, 11/27/19,0
33-3G,"2,200.00","3,809.81","3,794.53 ", 04/24/19, 04/30/21, 04/24/19,0
33-3I,"1,770.00","2,792.66","2,724.55 ", 11/01/19, 10/31/21, 10/28/17,0
33-3L,0.00,"1,940.43",0.00 , 03/31/18, 03/31/20, 03/31/18,0
33-3L,"1,685.00","1,940.43","1,940.43 ", 06/27/18, 06/30/20, 06/27/18,0
33-3L,0.00,"1,940.43",0.00 , 06/30/18, 06/30/20, 06/30/18,0
33-3O,"1,371.42","2,403.08","2,344.47 ", 11/01/19, 10/31/21, 10/30/17,0
33-4A,0.00,"3,887.21",0.00 , 06/30/17, 06/30/19, 06/30/17,1
33-4A,0.00,"3,887.21",0.00 , 06/30/17, 06/30/19, 06/30/17,1
33-4A,0.00,"3,887.21",0.00 , 06/30/17, 06/30/19, 06/30/17,1
33-4A,0.00,"3,887.21",0.00 , 07/31/17, 07/31/19, 07/31/17,1
33-4A,0.00,"3,887.21",0.00 , 09/30/17, 09/30/19, 09/30/17,1
33-4A,0.00,"3,887.21",0.00 , 09/30/17, 09/30/19, 09/30/17,1
33-4A,"2,050.00","3,887.21","3,609.98 ", 10/01/17, 09/30/18, 10/01/17,1
33-4A,"2,048.98","3,887.21","2,048.98 ", 01/25/19, 01/31/21, 01/25/19,0
33-4B,"1,336.92","2,790.72","2,461.14 ", 03/16/15, 03/31/17, 03/16/15,1
33-4B,"1,640.00","2,790.72","1,379.00 ", 07/01/19, 06/30/20, 07/01/16,0
33-4C,0.00,"2,857.60",0.00 , 02/28/17, 02/28/19, 02/28/17,1
33-4C,"1,365.00","2,857.60","2,857.60 ", 03/01/19, 02/28/21, 03/01/17,0
33-4H,0.00,"3,462.42",, 06/30/15, 06/30/17, 06/30/15,1
33-4H,0.00,"3,462.42",, 07/30/15, 07/31/17, 07/30/15,1
33-4H,0.00,"3,462.42",, 07/31/15, 07/31/17, 07/31/15,1
33-4H,0.00,"3,462.42",0.00 , 08/31/15, 08/31/17, 08/31/15,1
33-4H,0.00,"3,462.42",0.00 , 08/31/15, 08/31/17, 08/31/15,1
33-4H,0.00,"3,462.42",0.00 , 08/31/15, 08/31/17, 08/31/15,1
33-4H,0.00,"3,462.42",0.00 , 09/30/15, 09/30/17, 09/30/15,1
33-4H,0.00,"3,462.42",0.00 , 10/31/15, 10/31/17, 10/31/15,1
33-4H,0.00,"3,462.42",0.00 , 10/31/15, 10/31/17, 10/31/15,1
33-4H,"1,740.00","3,462.42",0.00 , 11/01/17, 10/31/19, 10/17/15,1
33-4H,0.00,"3,462.42",0.00 , 11/30/19, 11/30/21, 11/30/19,0
33-4I,0.00,"2,292.06",, 02/28/15, 02/28/17, 02/28/15,1
33-4I,0.00,"2,292.06",, 04/30/15, 04/30/17, 04/30/15,1
33-4I,0.00,"2,292.06",, 04/30/15, 04/30/17, 04/30/15,1
33-4I,"1,736.92","2,292.06",0.00 , 05/01/17, 04/30/19, 04/30/15,1
33-4I,"1,863.27","2,292.06","2,292.06 ", 09/01/18, 08/31/20, 09/01/18,0
33-4J,"1,842.38","3,186.50",0.00 , 05/01/17, 04/30/19, 05/01/15,1
33-4J,"1,950.00","3,186.50","3,186.50 ", 05/29/19, 05/31/21, 05/29/19,0
33-4K,"1,699.00","2,253.45","2,198.49 ", 03/01/19, 02/28/21, 02/20/17,0
33-4O,0.00,0.00,0.00 , 11/30/16, 11/30/18, 11/30/16,1
33-4O,"1,440.00",0.00,0.00 , 12/01/18, 11/30/19, 11/30/16,1
33-4O,0.00,0.00,0.00 , 10/31/19, 10/31/21, 10/31/19,0
33-4O,0.00,0.00,0.00 , 11/30/19, 11/30/21, 11/30/19,0
33-4O,0.00,0.00,"2,898.62 ", 12/01/19, 11/30/21, 12/01/19,0
33-5A,"1,373.62","1,625.23","1,619.04 ", 05/01/18, 04/30/20, 05/01/16,0
33-5B,"1,353.40","2,678.19","2,509.40 ", 07/30/15, 07/31/17, 07/30/15,1
33-5B,0.00,"2,678.19",, 08/15/15, 08/31/17, 08/15/15,1
33-5B,0.00,"2,678.19",0.00 , 02/29/16, 02/28/18, 02/29/16,1
33-5B,0.00,"2,678.19",0.00 , 05/31/16, 05/31/18, 05/31/16,1
33-5B,0.00,"2,678.19",0.00 , 06/02/16, 06/30/18, 06/02/16,1
33-5B,0.00,"2,678.19",0.00 , 06/30/16, 06/30/18, 06/30/16,1
33-5B,"1,478.92","2,678.19","2,547.33 ", 07/01/18, 06/30/20, 06/27/16,0
33-5C,0.00,"2,723.56",0.00 , 04/30/16, 04/30/18, 04/30/16,1
33-5C,"1,405.00","2,723.56","2,694.64 ", 06/01/18, 05/31/20, 05/13/16,0
33-5L,0.00,"3,478.32",0.00 , 04/30/16, 04/30/18, 04/30/16,1
33-5L,0.00,"3,478.32",0.00 , 08/31/16, 08/31/18, 08/31/16,1
33-5L,0.00,"3,478.32",0.00 , 08/31/16, 08/31/18, 08/31/16,1
33-5L,"1,832.90","3,478.32",0.00 , 09/28/16, 09/30/18, 09/28/16,1
33-5L,"1,825.00","3,478.32","3,000.00 ", 04/25/19, 04/30/21, 04/25/19,0
33-5L,0.00,"3,478.32",0.00 , 04/30/19, 04/30/21, 04/30/19,0
33-5M,"2,085.75","2,821.38","2,821.38 ", 01/24/19, 01/31/21, 01/24/19,0
33-5M,0.00,"2,821.38",0.00 , 01/31/19, 01/31/21, 01/31/19,0
33-5N,"1,399.00","2,054.11","1,345.00 ", 05/01/18, 04/30/20, 04/28/17,0
33-5O,0.00,,, 07/30/15, 07/31/17, 07/30/15,1
33-5O,"1,550.00",,"4,992.98 ", 08/10/15, 08/31/16, 08/10/15,1
33-5O,0.00,,0.00 , 08/31/15, 08/31/17, 08/31/15,1
33-5O,"1,329.00",,0.00 , 09/16/16, 09/30/18, 09/16/16,1
33-5O,0.00,,0.00 , 06/19/17, 06/30/19, 06/19/17,1
33-5O,"1,388.69",,0.00 , 06/28/17, 06/30/19, 06/28/17,1
33-5O,0.00,,0.00 , 06/30/17, 06/30/19, 06/30/17,1
33-5O,"1,475.00",,"2,732.94 ", 08/23/19, 08/31/21, 08/23/19,0
33-5P,"2,055.05","3,061.99","2,055.05 ", 08/01/18, 07/31/20, 07/22/16,0
33-6A,"2,680.47","3,011.94","2,333.17 ", 09/01/17, 08/31/18, 08/24/15,1
33-6A,"2,058.97","3,011.94","3,011.94 ", 10/26/18, 10/31/20, 10/26/18,0
33-6B,"1,515.00","3,184.77","3,184.77 ", 02/27/19, 02/28/21, 02/27/19,0
33-6C,0.00,"2,506.08",0.00 , 01/31/16, 01/31/18, 01/31/16,1
33-6C,"1,299.00","2,506.08","2,210.69 ", 02/26/16, 02/28/18, 02/26/16,1
33-6C,"1,490.84","2,506.08","2,221.15 ", 06/20/16, 06/30/18, 06/20/16,1
33-6C,"1,510.07","2,506.08","2,506.08 ", 08/08/18, 08/31/20, 08/08/18,0
33-6C,0.00,"2,506.08",0.00 , 08/31/18, 08/31/20, 08/31/18,0
33-6G,"2,310.00","3,322.19","3,322.19 ", 11/01/19, 10/31/21, 10/30/17,0
33-6H,"1,709.00","3,050.64",0.00 , 04/29/15, 04/30/17, 04/29/15,1
33-6H,0.00,"3,050.64",0.00 , 10/31/17, 10/31/19, 10/31/17,1
33-6H,"2,617.36","3,050.64",0.00 , 10/31/17, 10/31/19, 10/31/17,1
33-6H,"1,705.00","3,050.64","2,932.85 ", 12/01/19, 11/30/21, 11/11/17,0
33-6J,"1,925.00","2,614.66","2,507.51 ", 06/01/19, 05/31/21, 05/13/17,0
33-6M,0.00,"3,535.27",, 01/31/15, 01/31/17, 01/31/15,1
33-6M,"2,156.07","3,535.27","8,797.11 ", 04/01/15, 03/31/17, 04/01/15,1
33-6M,"2,040.00","3,535.27","3,449.04 ", 10/01/19, 09/30/21, 09/25/17,0
33-6N,0.00,"3,400.15",, 06/30/15, 06/30/17, 06/30/15,1
33-6N,"1,389.71","3,400.15",0.00 , 08/01/15, 07/31/17, 08/01/15,1
33-6N,0.00,"3,400.15",0.00 , 12/31/16, 12/31/18, 12/31/16,1
33-6N,0.00,"3,400.15",0.00 , 12/31/16, 12/31/18, 12/31/16,1
33-6N,"1,347.01","3,400.15",0.00 , 02/15/17, 02/28/19, 02/15/17,1
33-6N,0.00,"3,400.15",0.00 , 02/28/17, 02/28/19, 02/28/17,1
33-6N,0.00,"3,400.15",0.00 , 02/28/17, 02/28/19, 02/28/17,1
33-6N,0.00,"3,400.15",0.00 , 02/28/17, 02/28/19, 02/28/17,1
33-6N,0.00,"3,400.15",0.00 , 03/31/19, 03/31/21, 03/31/19,0
33-6N,"1,425.00","3,400.15","3,400.15 ", 04/01/19, 03/31/21, 04/01/19,0
33-6O,0.00,"2,229.26",0.00 , 06/30/16, 06/30/18, 06/30/16,1
33-6O,"1,629.00","2,229.26","2,052.64 ", 08/01/19, 07/31/20, 07/20/16,0
33-L01,900.99,"2,791.25","2,800.00 ", 08/01/19, 07/31/20, 07/20/18,0
33-L02,"1,708.77","2,750.00","2,750.00 ", 05/11/18, 05/31/20, 05/11/18,0
33-L03,"2,700.00","2,791.25",0.00 , 08/31/18, 08/31/20, 08/31/18,0
33-L03,"1,451.00","2,791.25","2,750.00 ", 03/01/20, 02/28/21, 02/11/19,0
33-L04,575.00,"3,125.19","2,733.00 ", 06/01/18, 05/31/20, 05/22/17,0
33-L04,"2,395.53","3,125.19","2,733.00 ", 11/01/19, 10/31/20, 10/19/18,0
33-L05,"1,500.00","2,917.87",0.00 , 08/01/17, 07/31/19, 08/01/17,1
33-L05,0.00,"2,917.87",0.00 , 08/31/17, 08/31/19, 08/31/17,1
33-L05,"1,675.00","2,917.87",0.00 , 06/01/19, 05/31/21, 06/01/19,0
33-L05,0.00,"2,917.87",0.00 , 07/31/19, 07/31/21, 07/31/19,0
33-L06,"1,699.00","2,750.00","2,750.00 ", 04/06/18, 04/30/20, 04/06/18,0
33-L06,"1,725.00","2,750.00","2,750.00 ", 03/25/19, 03/31/21, 03/25/19,0
33-LAU,0.00,0.00,0.00 , 01/01/19,, 01/01/19,1
33-PARK,0.00,242.71,, 03/31/15, 03/31/16, 03/31/15,1
33-PARK,0.00,242.71,, 03/31/15, 03/31/16, 03/31/15,1
33-PARK,0.00,242.71,0.00 , 07/21/15, 07/31/16, 07/21/15,1
33-PARK,0.00,242.71,0.00 , 08/19/15, 02/29/16, 08/19/15,1
33-PARK,0.00,242.71,0.00 , 09/04/15, 09/30/16, 09/04/15,1
33-PARK,0.00,242.71,0.00 , 05/12/16, 05/31/17, 05/12/16,1
33-PARK,0.00,242.71,0.00 , 12/01/17, 12/31/19, 01/01/16,1
33-PARK,0.00,242.71,0.00 , 04/01/18, 03/31/20, 03/12/15,0
33-PARK,0.00,242.71,0.00 , 02/01/19, 01/31/21, 01/18/17,0
33-PARK,0.00,242.71,0.00 , 05/01/19, 04/30/20, 04/21/16,0
33-PARK,0.00,242.71,0.00 , 07/01/19, 06/30/21, 06/29/16,0
33-PARK,0.00,242.71,0.00 , 07/01/19, 06/30/21, 07/01/16,0
33-PARK,0.00,242.71,0.00 , 07/23/19, 07/31/20, 07/23/19,0
33-PARK,0.00,242.71,0.00 , 11/01/19, 10/31/20, 08/07/19,0
33-PARK,0.00,242.71,0.00 , 01/16/20, 11/30/20, 01/16/20,0
33-PARK,0.00,242.71,22.00 , 04/01/20, 03/31/22, 03/09/15,0
33-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
33-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
33-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
33-SCQ,0.00,,0.00 , 01/25/18,, 01/25/18,1
33-SCQ,0.00,,0.00 , 01/01/19,, 01/01/19,1
33-SCQ,0.00,,0.00 , 01/01/19,, 01/01/19,1
34-1A,0.00,"3,985.56",0.00 , 09/30/18, 09/30/20, 09/30/18,0
34-1A,0.00,"3,985.56",0.00 , 10/31/18, 10/31/20, 10/31/18,0
34-1A,"1,638.98","3,985.56","3,985.56 ", 11/01/18, 10/31/20, 11/01/18,0
34-1B,"1,473.52","3,313.52","3,313.52 ", 02/27/19, 02/29/20, 02/27/19,0
34-1B,"2,635.43","3,313.52",0.00 , 06/30/19, 06/30/21, 06/30/19,0
34-1B,"2,099.00","3,313.52","3,313.52 ", 07/26/19, 07/31/21, 07/26/19,0
34-1D,0.00,"3,084.12",, 03/31/15, 03/31/17, 03/31/15,1
34-1D,0.00,"3,084.12",, 03/31/15, 03/31/17, 03/31/15,1
34-1D,"1,625.00","3,084.12","(3,063.90)", 04/01/15, 03/31/16, 04/01/15,1
34-1D,"1,550.00","3,084.12",0.00 , 04/29/16, 04/30/18, 04/29/16,1
34-1D,0.00,"3,084.12",0.00 , 04/30/16, 04/30/18, 04/30/16,1
34-1D,"1,646.97","3,084.12","3,084.12 ", 06/28/18, 06/30/20, 06/28/18,0
34-1D,"1,785.00","3,084.12","3,084.12 ", 10/01/19, 09/30/21, 10/01/19,0
34-1F,"1,799.00",,"2,785.24 ", 12/30/19, 12/31/21, 12/30/19,0
34-2A,0.00,"3,148.05",0.00 , 09/30/17, 09/30/19, 09/30/17,1
34-2A,0.00,"3,148.05",0.00 , 11/30/17, 11/30/19, 11/30/17,1
34-2A,"1,685.00","3,148.05","3,054.95 ", 12/01/19, 11/30/21, 11/30/17,0
34-2B,"1,636.00","2,635.03","2,509.55 ", 09/01/17, 08/31/18, 09/01/17,1
34-2B,"1,325.03","2,635.03",0.00 , 02/21/19, 02/29/20, 02/21/19,0
34-2B,0.00,"2,635.03",0.00 , 02/28/19, 02/28/21, 02/28/19,0
34-2B,"1,599.00","2,635.03","2,635.03 ", 04/24/19, 04/30/21, 04/24/19,0
34-3A,"1,675.00","2,837.37","2,546.70 ", 07/06/16, 07/31/18, 07/06/16,1
34-3A,"1,828.25","2,837.37","2,837.37 ", 11/21/18, 11/30/20, 11/21/18,0
34-3D,0.00,"3,189.30",0.00 , 07/31/18, 07/31/20, 07/31/18,0
34-3D,0.00,"3,189.30",0.00 , 07/31/18, 07/31/20, 07/31/18,0
34-3D,"1,344.47","3,189.30","3,189.30 ", 08/06/18, 08/31/20, 08/06/18,0
34-3D,"2,615.60","3,189.30",0.00 , 08/31/18, 08/31/20, 08/31/18,0
34-3F,"1,536.32","1,912.30",0.00 , 11/01/17, 10/31/19, 10/14/15,1
34-3F,"1,718.75","1,912.30","1,912.30 ", 10/11/19, 10/31/20, 10/11/19,0
34-3G,"1,677.87","2,584.99","2,584.99 ", 07/27/18, 07/31/20, 07/27/18,0
34-4C,0.00,"2,254.77",0.00 , 09/30/17, 09/30/19, 09/30/17,1
34-4C,0.00,"2,254.77",0.00 , 10/31/17, 10/31/19, 10/31/17,1
34-4C,0.00,"2,254.77",0.00 , 10/31/17, 10/31/19, 10/31/17,1
34-4C,0.00,"2,254.77",0.00 , 10/31/17, 10/31/19, 10/31/17,1
34-4C,0.00,"2,254.77",0.00 , 12/31/17, 12/31/19, 12/31/17,1
34-4C,0.00,"2,254.77",0.00 , 02/28/18, 02/29/20, 02/28/18,0
34-4C,"1,638.98","2,254.77","2,254.77 ", 03/01/20, 02/28/22, 02/22/18,0
34-4D,"1,258.98",,0.00 , 02/14/15, 02/28/17, 02/14/15,1
34-4D,0.00,,0.00 , 03/31/17, 03/31/19, 03/31/17,1
34-4D,"1,352.00",,"1,882.42 ", 07/15/17, 07/31/19, 07/15/17,1
34-4D,"1,425.00",,"1,898.74 ", 08/26/19, 08/31/21, 08/26/19,0
34-4G,0.00,"3,182.18",0.00 , 10/31/17, 10/31/19, 10/31/17,1
34-4G,"1,650.00","3,182.18",0.00 , 12/30/17, 12/31/19, 12/30/17,1
34-4G,0.00,"3,182.18",0.00 , 12/31/17, 12/31/19, 12/31/17,1
34-4G,"1,699.00","3,182.18","3,182.18 ", 05/31/19, 05/31/21, 05/31/19,0
34-5B,"1,253.58","2,373.69",0.00 , 04/05/19, 04/30/21, 04/05/19,0
34-5B,0.00,"2,373.69",0.00 , 07/31/19, 07/31/21, 07/31/19,0
34-5C,"1,690.00","3,943.16",0.00 , 03/13/19, 03/31/21, 03/13/19,0
34-5C,"1,699.00","3,943.16","1,699.00 ", 06/30/19, 06/30/21, 06/30/19,0
34-5D,0.00,,0.00 , 07/21/17, 07/31/19, 07/21/17,1
34-5D,"1,339.44",,"3,905.86 ", 09/20/17, 09/30/19, 09/20/17,1
34-5D,0.00,,"2,950.00 ", 12/27/19, 12/31/21, 12/27/19,0
34-5E,"1,691.31","2,119.56","2,072.39 ", 10/01/19, 09/30/20, 09/28/15,0
34-5F,"1,750.00","2,533.98","1,577.96 ", 01/24/17, 01/31/18, 01/24/17,1
34-5F,"1,656.00","2,533.98","2,533.98 ", 05/01/18, 04/30/20, 05/01/18,0
34-5G,"1,233.75","2,092.50",332.44 , 09/01/15, 08/31/17, 09/01/15,1
34-5G,0.00,"2,092.50",0.00 , 09/30/17, 09/30/19, 09/30/17,1
34-5G,0.00,"2,092.50",0.00 , 09/30/17, 09/30/19, 09/30/17,1
34-5G,0.00,"2,092.50",0.00 , 11/30/17, 11/30/19, 11/30/17,1
34-5G,0.00,"2,092.50",0.00 , 03/31/18, 03/31/20, 03/31/18,0
34-5G,"1,599.00","2,092.50","2,056.50 ", 06/26/18, 06/30/20, 06/26/18,0
34-5G,"1,690.00","2,092.50","2,092.50 ", 03/01/19, 02/28/21, 03/01/19,0
34-6B,0.00,"3,569.13",0.00 , 09/30/15, 09/30/17, 09/30/15,1
34-6B,0.00,"3,569.13",0.00 , 10/31/15, 10/31/17, 10/31/15,1
34-6B,"1,589.81","3,569.13","3,500.06 ", 11/01/19, 10/31/20, 10/20/15,0
34-6C,0.00,"2,937.39",0.00 , 08/31/16, 08/31/18, 08/31/16,1
34-6C,"1,825.00","2,937.39","2,936.99 ", 11/01/18, 10/31/20, 10/27/16,0
34-6D,"1,725.00","1,885.88","2,052.20 ", 03/01/18, 02/29/20, 01/26/17,0
34-6E,0.00,"3,538.27",0.00 , 03/31/19, 03/31/21, 03/31/19,0
34-6E,0.00,"3,538.27",0.00 , 04/30/19, 04/30/21, 04/30/19,0
34-6E,0.00,"3,538.27",0.00 , 04/30/19, 04/30/21, 04/30/19,0
34-6E,"1,699.00","3,538.27","3,538.27 ", 05/01/19, 04/30/21, 05/01/19,0
34-6F,"1,561.00","3,868.68",0.00 , 04/21/15, 04/30/17, 04/21/15,1
34-6F,0.00,"3,868.68",0.00 , 06/30/16, 06/30/18, 06/30/16,1
34-6F,"1,585.00","3,868.68","3,793.15 ", 07/01/18, 06/30/20, 06/23/16,0
34-6G,0.00,"2,280.04",0.00 , 12/31/15, 12/31/17, 12/31/15,1
34-6G,"1,965.55","2,280.04",0.00 , 12/31/15, 12/31/17, 12/31/15,1
34-6G,0.00,"2,280.04",0.00 , 02/01/16, 01/31/18, 02/01/16,1
34-6G,"1,650.00","2,280.04",0.00 , 02/27/16, 02/28/17, 02/27/16,1
34-6G,0.00,"2,280.04",0.00 , 09/30/17, 09/30/19, 09/30/17,1
34-6G,"1,622.82","2,280.04","2,230.02 ", 10/01/19, 09/30/20, 09/16/17,0
34-LAU,0.00,,0.00 , 01/01/19,, 01/01/19,1
34-SCQ,0.00,,0.00 , 01/01/16,, 01/01/16,1
34-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
34-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
34-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
34-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
34-SCQ,0.00,,0.00 , 01/01/17,, 01/01/17,1
35-1A,"1,756.28","3,286.69","2,733.00 ", 11/01/19, 10/31/20, 10/17/17,0
35-1C,"1,415.00","2,687.07","5,099.51 ", 02/01/17, 01/31/19, 02/01/15,1
35-1C,0.00,"2,687.07",0.00 , 08/31/18, 08/31/20, 08/31/18,0
35-1C,0.00,"2,687.07",0.00 , 11/30/18, 11/30/20, 11/30/18,0
35-1C,0.00,"2,687.07",0.00 , 12/31/18, 12/31/20, 12/31/18,0
35-1C,"1,543.97","2,687.07","2,687.07 ", 01/28/19, 01/31/21, 01/28/19,0
35-1D,"1,700.00","2,159.07","1,790.23 ", 05/20/15, 05/31/17, 05/20/15,1
35-1D,0.00,"2,159.07",0.00 , 07/31/17, 07/31/19, 07/31/17,1
35-1D,"1,602.74","2,159.07","2,021.97 ", 08/24/17, 08/31/19, 08/24/17,1
35-1D,"1,675.00","2,159.07","2,159.07 ", 05/20/19, 05/31/21, 05/20/19,0
35-2A,"2,350.00","3,811.75","3,465.23 ", 08/01/19, 07/31/21, 08/01/15,0
35-2B,"1,799.00","3,867.37",0.00 , 05/08/17, 05/31/19, 05/08/17,1
35-2B,"1,799.00","3,867.37","1,799.00 ", 06/07/19, 06/30/21, 06/20/19,0
35-2E,"1,499.00","3,348.22","2,813.63 ", 04/01/17, 03/31/19, 03/28/15,1
35-2E,"1,750.00","3,348.22","3,235.67 ", 03/21/19, 03/31/20, 03/21/19,0
35-2F,0.00,"3,572.96",0.00 , 02/28/17, 02/28/19, 02/28/17,1
35-2F,0.00,"3,572.96",0.00 , 01/31/18, 01/31/20, 01/31/17,1
35-2F,"1,700.00","3,572.96","3,520.16 ", 03/01/19, 02/29/20, 03/01/17,0
35-3B,0.00,"3,788.50",0.00 , 05/31/18, 05/31/20, 05/31/18,0
35-3B,"1,799.00","3,788.50","2,350.00 ", 07/01/19, 06/30/20, 06/09/18,0
35-3B,0.00,"3,788.50",0.00 , 10/31/19, 10/31/21, 10/31/19,0
35-3B,0.00,"3,788.50",0.00 , 12/31/19, 12/31/21, 12/31/19,0
35-3B,"1,850.00","3,788.50","3,788.50 ", 01/31/20, 01/31/22, 01/31/20,0
35-3C,0.00,"2,352.57",0.00 , 05/31/16, 05/31/18, 05/31/16,1
35-3C,"1,525.00","2,352.57","2,096.19 ", 07/01/18, 06/30/19, 07/01/16,1
35-3C,"1,575.00","2,352.57","2,352.57 ", 12/01/18, 11/30/20, 12/01/18,0
35-3D,"1,665.31","2,705.69","2,705.69 ", 03/28/18, 03/31/20, 03/28/18,0
35-4B,0.00,"3,914.79",, 06/30/15, 06/30/17, 06/30/15,1
35-4B,0.00,"3,914.79",, 06/30/15, 06/30/17, 06/30/15,1
35-4B,0.00,"3,914.79",, 06/30/15, 06/30/17, 06/30/15,1
35-4B,"1,655.00","3,914.79","3,914.79 ", 07/01/19, 06/30/21, 06/29/15,0
35-4C,"1,457.29","3,146.49","2,762.93 ", 06/01/15, 05/31/17, 06/01/15,1
35-4C,"1,515.11","3,146.49",0.00 , 09/01/15, 08/31/17, 09/01/15,1
35-4C,0.00,"3,146.49",0.00 , 06/30/17, 06/30/19, 06/30/17,1
35-4C,"1,750.00","3,146.49","3,099.99 ", 07/01/19, 06/30/20, 07/01/17,0
35-4C,0.00,"3,146.49",0.00 , 09/30/19, 09/30/21, 09/30/19,0
35-4C,"1,750.00","3,146.49","3,146.49 ", 10/16/19, 10/31/21, 10/16/19,0
35-4E,"1,602.67","2,998.74","2,998.74 ", 11/01/19, 10/31/20, 10/11/17,0
35-4F,"1,799.00","2,314.84","2,314.84 ", 03/19/19, 03/31/21, 03/19/19,0
35-5B,"1,749.97","2,212.08","2,212.08 ", 06/06/18, 06/30/20, 06/06/18,0
35-5C,0.00,"5,477.26",, 04/30/15, 04/30/17, 04/30/15,1
35-5C,"1,466.11","5,477.26",0.00 , 05/28/15, 05/31/17, 05/28/15,1
35-5C,0.00,"5,477.26",, 05/31/15, 05/31/17, 05/31/15,1
35-5C,0.00,"5,477.26",0.00 , 07/31/17, 07/31/19, 07/31/17,1
35-5C,"1,610.00","5,477.26","5,343.67 ", 09/01/19, 08/31/21, 08/07/17,0
35-5E,0.00,"3,290.70",, 06/30/15, 06/30/17, 06/30/15,1
35-5E,0.00,"3,290.70",, 06/30/15, 06/30/17, 06/30/15,1
35-5E,0.00,"3,290.70",, 08/31/15, 08/31/17, 08/31/15,1
35-5E,0.00,"3,290.70",, 09/30/15, 09/30/17, 09/30/15,1
35-5E,"1,650.00","3,290.70",0.00 , 10/01/16, 09/30/18, 10/01/15,1
35-5E,0.00,"3,290.70",0.00 , 03/31/19, 03/31/21, 03/31/19,0
35-5E,"1,699.00","3,290.70","3,290.70 ", 04/24/19, 04/30/21, 04/24/19,0
35-5F,"1,899.00","3,725.65","3,598.00 ", 06/08/17, 06/30/19, 06/08/17,1
35-6B,0.00,"3,696.27",0.00 , 08/31/16, 08/31/18, 08/31/16,1
35-6B,0.00,"3,696.27",0.00 , 12/31/16, 12/31/18, 12/31/16,1
35-6B,"1,573.95","3,696.27","2,799.00 ", 02/16/17, 02/28/19, 02/16/17,1
35-6B,0.00,"3,696.27",0.00 , 02/28/17, 02/28/19, 02/28/17,1
35-6B,0.00,"3,696.27",0.00 , 02/28/17, 02/28/19, 02/28/17,1
35-6B,0.00,"3,696.27",0.00 , 06/30/19, 06/30/21, 06/30/19,0
35-6B,"1,825.00","3,696.27","3,650.00 ", 07/09/19, 07/31/21, 07/09/19,0
35-6C,"1,999.00","2,942.84","2,422.37 ", 02/01/18, 01/31/19, 02/01/15,1
35-6C,"1,735.00","2,942.84","2,942.84 ", 05/30/19, 05/31/21, 05/30/19,0
35-6C,0.00,"2,942.84",0.00 , 05/31/19, 05/31/21, 05/31/19,0
35-6D,"1,499.00","3,333.58",0.00 , 12/01/16, 11/30/18, 12/01/16,1
35-6D,"1,626.37","3,333.58","3,333.58 ", 05/01/20, 04/30/22, 04/27/18,0
35-6E,"1,799.00","3,577.96","2,038.10 ", 06/01/18, 05/31/20, 05/27/15,0
35-6E,"1,699.00","3,577.96","3,577.96 ", 05/17/19, 05/31/21, 05/17/19,0
35-LAU,0.00,,0.00 , 01/01/19,, 01/01/19,1
35-PARK,0.00,,0.00 , 11/02/18,, 11/02/18,1
35-SCQ,0.00,,0.00 , 08/04/15,, 08/04/15,1
35-SCQ,0.00,,0.00 , 01/01/18,, 01/01/18,1
35-SCQ,0.00,,0.00 , 11/01/18,, 11/01/18,1
35-SCQ,0.00,,0.00 , 03/29/19,, 03/29/19,1
35-SCQ,0.00,,0.00 , 08/07/19,, 08/07/19,1
35-SCQ,0.00,,0.00 , 09/28/19,, 09/28/19,1
36-1A,"1,650.00","2,571.14","2,318.28 ", 10/23/15, 10/31/17, 10/23/15,1
36-1A,"1,775.00","2,571.14","2,484.19 ", 05/01/19, 04/30/20, 04/17/17,0
36-1B,"1,540.00","1,771.98","1,771.98 ", 03/01/20, 02/28/21, 02/07/19,0
36-1F,"1,825.00","3,325.70","3,325.70 ", 04/23/19, 04/30/21, 04/23/19,0
36-1F,0.00,"3,325.70",0.00 , 04/30/19, 04/30/21, 04/30/19,0
36-1G,0.00,"1,874.25",, 05/31/16, 05/31/18, 05/31/16,1
36-1G,0.00,"1,874.25",, 05/31/16, 05/31/18, 05/31/16,1
36-1G,"1,480.00","1,874.25","1,740.49 ", 06/01/18, 05/31/20, 05/27/16,0
36-1L,"1,529.65","1,802.09","1,592.17 ", 03/01/20, 02/28/22, 02/24/16,0
36-1M,0.00,"3,438.67",0.00 , 08/31/17, 08/31/19, 08/31/17,1
